#format table ## [WaveView Analyzer] saved 23:38:22 Fri Jan  2 2015
TIME ,v(fgnd):ptubes=1 ,v(fgnd):ptubes=2 ,v(fgnd):ptubes=3 ,v(fgnd):ptubes=4 ,v(fgnd):ptubes=5 ,v(fgnd):ptubes=6 ,v(fgnd):ptubes=7 ,v(fgnd):ptubes=8 ,v(fgnd):ptubes=9 ,v(fgnd):ptubes=10 ,v(fgnd):ptubes=11 ,v(fgnd):ptubes=12 ,v(fgnd):ptubes=13 ,v(fgnd):ptubes=14 ,v(fgnd):ptubes=15 ,v(fgnd):ptubes=16 ,v(fgnd):ptubes=17 ,v(fgnd):ptubes=18 ,v(fgnd):ptubes=19 ,v(fgnd):ptubes=20 ,v(fgnd):ptubes=21 ,v(fgnd):ptubes=22 ,v(fgnd):ptubes=23 ,v(fgnd):ptubes=24 ,v(fgnd):ptubes=25 ,v(fgnd):ptubes=26 ,v(fgnd):ptubes=27 ,v(fgnd):ptubes=28 ,v(fgnd):ptubes=29 ,v(fgnd):ptubes=30 ,v(fgnd):ptubes=31 ,v(fgnd):ptubes=32 ,v(fgnd):ptubes=33 ,v(fgnd):ptubes=34 ,v(fgnd):ptubes=35 ,v(fgnd):ptubes=36 ,v(fgnd):ptubes=37 ,v(fgnd):ptubes=38 ,v(fgnd):ptubes=39 ,v(fgnd):ptubes=40 ,v(fgnd):ptubes=41 ,v(fgnd):ptubes=42 ,v(fgnd):ptubes=43 ,v(fgnd):ptubes=44 ,v(fgnd):ptubes=45 ,v(fgnd):ptubes=46 ,v(fgnd):ptubes=47 ,v(fgnd):ptubes=48 ,v(fgnd):ptubes=49 ,v(fgnd):ptubes=50 
 6.6482914E-13 , 5.7487522E-02 , 6.0390629E-02 , 6.2638645E-02 , 6.4518431E-02 , 6.6192044E-02 , 6.7588351E-02 , 6.8810330E-02 , 6.9894820E-02 , 7.0858137E-02 , 7.1723464E-02 , 7.2505858E-02 , 7.3275604E-02 , 7.3929216E-02 , 7.4528621E-02 , 7.5079761E-02 , 7.5589801E-02 , 7.6062737E-02 , 7.6502614E-02 , 7.6912693E-02 , 7.7296167E-02 , 7.7655645E-02 , 7.7993378E-02 , 7.8311340E-02 , 7.8611279E-02 , 7.8894742E-02 , 7.9163078E-02 , 7.9417517E-02 , 7.9657026E-02 , 7.9886916E-02 , 8.0105828E-02 , 8.0314556E-02 , 8.0513818E-02 , 8.0704263E-02 , 8.0886485E-02 , 8.1061016E-02 , 8.1228333E-02 , 8.1388912E-02 , 8.1543134E-02 , 8.1691408E-02 , 8.1834049E-02 , 8.1971413E-02 , 8.2088483E-02 , 8.2217073E-02 , 8.2341168E-02 , 8.2460987E-02 , 8.2576751E-02 , 8.2688655E-02 , 8.2796909E-02 , 8.2901689E-02 , 8.3003162E-02 
 6.6483293E-13 , 5.7487489E-02 , 6.0390643E-02 , 6.2638696E-02 , 6.4518511E-02 , 6.6192143E-02 , 6.7588462E-02 , 6.8810452E-02 , 6.9894951E-02 , 7.0858276E-02 , 7.1723609E-02 , 7.2506010E-02 , 7.3275761E-02 , 7.3929378E-02 , 7.4528787E-02 , 7.5079931E-02 , 7.5589975E-02 , 7.6062914E-02 , 7.6502794E-02 , 7.6913089E-02 , 7.7296570E-02 , 7.7656055E-02 , 7.7993795E-02 , 7.8311764E-02 , 7.8611709E-02 , 7.8895178E-02 , 7.9163520E-02 , 7.9417965E-02 , 7.9657479E-02 , 7.9887374E-02 , 8.0106291E-02 , 8.0315024E-02 , 8.0514291E-02 , 8.0704740E-02 , 8.0886966E-02 , 8.1061502E-02 , 8.1228822E-02 , 8.1389405E-02 , 8.1543630E-02 , 8.1691909E-02 , 8.1834553E-02 , 8.1971921E-02 , 8.2088995E-02 , 8.2217588E-02 , 8.2341686E-02 , 8.2461507E-02 , 8.2577275E-02 , 8.2689182E-02 , 8.2797438E-02 , 8.2902221E-02 , 8.3003697E-02 
 6.6483651E-13 , 5.7487457E-02 , 6.0390656E-02 , 6.2638743E-02 , 6.4518587E-02 , 6.6192236E-02 , 6.7588567E-02 , 6.8810566E-02 , 6.9895074E-02 , 7.0858406E-02 , 7.1723747E-02 , 7.2506153E-02 , 7.3275909E-02 , 7.3929531E-02 , 7.4528944E-02 , 7.5080092E-02 , 7.5590138E-02 , 7.6063081E-02 , 7.6502963E-02 , 7.6913261E-02 , 7.7296950E-02 , 7.7656442E-02 , 7.7994189E-02 , 7.8312163E-02 , 7.8612115E-02 , 7.8895589E-02 , 7.9163937E-02 , 7.9418387E-02 , 7.9657906E-02 , 7.9887806E-02 , 8.0106727E-02 , 8.0315465E-02 , 8.0514736E-02 , 8.0705189E-02 , 8.0887420E-02 , 8.1061959E-02 , 8.1229283E-02 , 8.1389870E-02 , 8.1544099E-02 , 8.1692380E-02 , 8.1835028E-02 , 8.1972399E-02 , 8.2089477E-02 , 8.2218073E-02 , 8.2342174E-02 , 8.2461999E-02 , 8.2577769E-02 , 8.2689679E-02 , 8.2797937E-02 , 8.2902723E-02 , 8.3004201E-02 
 6.6483987E-13 , 5.7487427E-02 , 6.0390669E-02 , 6.2638788E-02 , 6.4518658E-02 , 6.6192324E-02 , 6.7588666E-02 , 6.8810674E-02 , 6.9895190E-02 , 7.0858529E-02 , 7.1723876E-02 , 7.2506287E-02 , 7.3276048E-02 , 7.3929674E-02 , 7.4529092E-02 , 7.5080243E-02 , 7.5590292E-02 , 7.6063238E-02 , 7.6503123E-02 , 7.6913422E-02 , 7.7297114E-02 , 7.7656806E-02 , 7.7994558E-02 , 7.8312539E-02 , 7.8612496E-02 , 7.8895975E-02 , 7.9164328E-02 , 7.9418783E-02 , 7.9658307E-02 , 7.9888212E-02 , 8.0107137E-02 , 8.0315879E-02 , 8.0515154E-02 , 8.0705611E-02 , 8.0887846E-02 , 8.1062389E-02 , 8.1229717E-02 , 8.1390306E-02 , 8.1544539E-02 , 8.1692824E-02 , 8.1835474E-02 , 8.1972848E-02 , 8.2089930E-02 , 8.2218529E-02 , 8.2342633E-02 , 8.2462460E-02 , 8.2578233E-02 , 8.2690145E-02 , 8.2798406E-02 , 8.2903194E-02 , 8.3004674E-02 
 6.6484296E-13 , 5.7487400E-02 , 6.0390680E-02 , 6.2638829E-02 , 6.4518723E-02 , 6.6192405E-02 , 6.7588756E-02 , 6.8810773E-02 , 6.9895296E-02 , 7.0858642E-02 , 7.1723994E-02 , 7.2506411E-02 , 7.3276176E-02 , 7.3929806E-02 , 7.4529227E-02 , 7.5080381E-02 , 7.5590434E-02 , 7.6063382E-02 , 7.6503269E-02 , 7.6913571E-02 , 7.7297264E-02 , 7.7656958E-02 , 7.7994898E-02 , 7.8312884E-02 , 7.8612846E-02 , 7.8896330E-02 , 7.9164688E-02 , 7.9419147E-02 , 7.9658676E-02 , 7.9888585E-02 , 8.0107514E-02 , 8.0316260E-02 , 8.0515539E-02 , 8.0706000E-02 , 8.0888238E-02 , 8.1062784E-02 , 8.1230115E-02 , 8.1390708E-02 , 8.1544944E-02 , 8.1693231E-02 , 8.1835885E-02 , 8.1973262E-02 , 8.2090347E-02 , 8.2218948E-02 , 8.2343055E-02 , 8.2462884E-02 , 8.2578659E-02 , 8.2690574E-02 , 8.2798837E-02 , 8.2903628E-02 , 8.3005110E-02 
 6.6484595E-13 , 5.7487374E-02 , 6.0390691E-02 , 6.2638869E-02 , 6.4518786E-02 , 6.6192482E-02 , 6.7588843E-02 , 6.8810869E-02 , 6.9895399E-02 , 7.0858751E-02 , 7.1724109E-02 , 7.2506530E-02 , 7.3276299E-02 , 7.3929933E-02 , 7.4529358E-02 , 7.5080515E-02 , 7.5590570E-02 , 7.6063521E-02 , 7.6503410E-02 , 7.6913714E-02 , 7.7297410E-02 , 7.7657105E-02 , 7.7995047E-02 , 7.8313217E-02 , 7.8613184E-02 , 7.8896673E-02 , 7.9165035E-02 , 7.9419499E-02 , 7.9659032E-02 , 7.9888945E-02 , 8.0107878E-02 , 8.0316627E-02 , 8.0515910E-02 , 8.0706374E-02 , 8.0888616E-02 , 8.1063165E-02 , 8.1230499E-02 , 8.1391095E-02 , 8.1545334E-02 , 8.1693624E-02 , 8.1836281E-02 , 8.1973660E-02 , 8.2090749E-02 , 8.2219352E-02 , 8.2343462E-02 , 8.2463293E-02 , 8.2579071E-02 , 8.2690988E-02 , 8.2799253E-02 , 8.2904046E-02 , 8.3005530E-02 
 6.6484871E-13 , 5.7487349E-02 , 6.0390702E-02 , 6.2638906E-02 , 6.4518844E-02 , 6.6192555E-02 , 6.7588924E-02 , 6.8810958E-02 , 6.9895494E-02 , 7.0858852E-02 , 7.1724215E-02 , 7.2506641E-02 , 7.3276414E-02 , 7.3930051E-02 , 7.4529479E-02 , 7.5080639E-02 , 7.5590697E-02 , 7.6063650E-02 , 7.6503541E-02 , 7.6913847E-02 , 7.7297544E-02 , 7.7657241E-02 , 7.7995184E-02 , 7.8313356E-02 , 7.8613497E-02 , 7.8896991E-02 , 7.9165357E-02 , 7.9419825E-02 , 7.9659361E-02 , 7.9889279E-02 , 8.0108215E-02 , 8.0316968E-02 , 8.0516254E-02 , 8.0706721E-02 , 8.0888966E-02 , 8.1063519E-02 , 8.1230856E-02 , 8.1391455E-02 , 8.1545696E-02 , 8.1693989E-02 , 8.1836648E-02 , 8.1974030E-02 , 8.2091121E-02 , 8.2219727E-02 , 8.2343839E-02 , 8.2463673E-02 , 8.2579452E-02 , 8.2691371E-02 , 8.2799639E-02 , 8.2904433E-02 , 8.3005920E-02 
 6.6485131E-13 , 5.7487326E-02 , 6.0390711E-02 , 6.2638941E-02 , 6.4518899E-02 , 6.6192622E-02 , 6.7589001E-02 , 6.8811041E-02 , 6.9895584E-02 , 7.0858947E-02 , 7.1724315E-02 , 7.2506745E-02 , 7.3276522E-02 , 7.3930162E-02 , 7.4529593E-02 , 7.5080756E-02 , 7.5590816E-02 , 7.6063771E-02 , 7.6503665E-02 , 7.6913972E-02 , 7.7297671E-02 , 7.7657370E-02 , 7.7995314E-02 , 7.8313487E-02 , 7.8613629E-02 , 7.8897290E-02 , 7.9165660E-02 , 7.9420132E-02 , 7.9659672E-02 , 7.9889593E-02 , 8.0108533E-02 , 8.0317289E-02 , 8.0516578E-02 , 8.0707048E-02 , 8.0889296E-02 , 8.1063851E-02 , 8.1231191E-02 , 8.1391793E-02 , 8.1546037E-02 , 8.1694332E-02 , 8.1836994E-02 , 8.1974378E-02 , 8.2091472E-02 , 8.2220080E-02 , 8.2344194E-02 , 8.2464030E-02 , 8.2579811E-02 , 8.2691732E-02 , 8.2800002E-02 , 8.2904798E-02 , 8.3006286E-02 
 6.6485381E-13 , 5.7487304E-02 , 6.0390720E-02 , 6.2638974E-02 , 6.4518952E-02 , 6.6192687E-02 , 6.7589074E-02 , 6.8811121E-02 , 6.9895670E-02 , 7.0859038E-02 , 7.1724410E-02 , 7.2506845E-02 , 7.3276625E-02 , 7.3930269E-02 , 7.4529702E-02 , 7.5080868E-02 , 7.5590930E-02 , 7.6063888E-02 , 7.6503783E-02 , 7.6914092E-02 , 7.7297793E-02 , 7.7657492E-02 , 7.7995438E-02 , 7.8313612E-02 , 7.8613756E-02 , 7.8897418E-02 , 7.9165950E-02 , 7.9420426E-02 , 7.9659970E-02 , 7.9889894E-02 , 8.0108837E-02 , 8.0317596E-02 , 8.0516889E-02 , 8.0707362E-02 , 8.0889612E-02 , 8.1064170E-02 , 8.1231513E-02 , 8.1392117E-02 , 8.1546363E-02 , 8.1694661E-02 , 8.1837325E-02 , 8.1974711E-02 , 8.2091808E-02 , 8.2220418E-02 , 8.2344534E-02 , 8.2464372E-02 , 8.2580156E-02 , 8.2692078E-02 , 8.2800350E-02 , 8.2905148E-02 , 8.3006638E-02 
 6.6485614E-13 , 5.7487283E-02 , 6.0390729E-02 , 6.2639005E-02 , 6.4519001E-02 , 6.6192748E-02 , 6.7589142E-02 , 6.8811196E-02 , 6.9895750E-02 , 7.0859123E-02 , 7.1724500E-02 , 7.2506938E-02 , 7.3276721E-02 , 7.3930368E-02 , 7.4529804E-02 , 7.5080972E-02 , 7.5591037E-02 , 7.6063996E-02 , 7.6503893E-02 , 7.6914205E-02 , 7.7297906E-02 , 7.7657607E-02 , 7.7995554E-02 , 7.8313729E-02 , 7.8613874E-02 , 7.8897537E-02 , 7.9166071E-02 , 7.9420701E-02 , 7.9660248E-02 , 7.9890175E-02 , 8.0109121E-02 , 8.0317884E-02 , 8.0517179E-02 , 8.0707655E-02 , 8.0889908E-02 , 8.1064468E-02 , 8.1231813E-02 , 8.1392420E-02 , 8.1546668E-02 , 8.1694969E-02 , 8.1837634E-02 , 8.1975023E-02 , 8.2092122E-02 , 8.2220735E-02 , 8.2344852E-02 , 8.2464692E-02 , 8.2580477E-02 , 8.2692402E-02 , 8.2800675E-02 , 8.2905475E-02 , 8.3006966E-02 
 6.6485798E-13 , 5.7487267E-02 , 6.0390736E-02 , 6.2639030E-02 , 6.4519040E-02 , 6.6192796E-02 , 6.7589196E-02 , 6.8811255E-02 , 6.9895813E-02 , 7.0859191E-02 , 7.1724571E-02 , 7.2507012E-02 , 7.3276798E-02 , 7.3930447E-02 , 7.4529885E-02 , 7.5081055E-02 , 7.5591121E-02 , 7.6064082E-02 , 7.6503981E-02 , 7.6914293E-02 , 7.7297996E-02 , 7.7657698E-02 , 7.7995646E-02 , 7.8313822E-02 , 7.8613968E-02 , 7.8897631E-02 , 7.9166166E-02 , 7.9420796E-02 , 7.9660468E-02 , 7.9890397E-02 , 8.0109346E-02 , 8.0318111E-02 , 8.0517408E-02 , 8.0707886E-02 , 8.0890141E-02 , 8.1064704E-02 , 8.1232051E-02 , 8.1392659E-02 , 8.1546910E-02 , 8.1695212E-02 , 8.1837879E-02 , 8.1975270E-02 , 8.2092371E-02 , 8.2220985E-02 , 8.2345104E-02 , 8.2464945E-02 , 8.2580732E-02 , 8.2692658E-02 , 8.2800932E-02 , 8.2905733E-02 , 8.3007226E-02 
 6.6486004E-13 , 5.7487249E-02 , 6.0390743E-02 , 6.2639057E-02 , 6.4519083E-02 , 6.6192850E-02 , 6.7589256E-02 , 6.8811321E-02 , 6.9895884E-02 , 7.0859266E-02 , 7.1724650E-02 , 7.2507094E-02 , 7.3276883E-02 , 7.3930535E-02 , 7.4529976E-02 , 7.5081148E-02 , 7.5591216E-02 , 7.6064178E-02 , 7.6504078E-02 , 7.6914392E-02 , 7.7298096E-02 , 7.7657800E-02 , 7.7995749E-02 , 7.8313926E-02 , 7.8614073E-02 , 7.8897737E-02 , 7.9166272E-02 , 7.9420903E-02 , 7.9660575E-02 , 7.9890646E-02 , 8.0109597E-02 , 8.0318365E-02 , 8.0517665E-02 , 8.0708145E-02 , 8.0890403E-02 , 8.1064967E-02 , 8.1232316E-02 , 8.1392927E-02 , 8.1547179E-02 , 8.1695483E-02 , 8.1838153E-02 , 8.1975545E-02 , 8.2092649E-02 , 8.2221264E-02 , 8.2345385E-02 , 8.2465228E-02 , 8.2581016E-02 , 8.2692944E-02 , 8.2801219E-02 , 8.2906022E-02 , 8.3007516E-02 
 6.6486205E-13 , 5.7487231E-02 , 6.0390751E-02 , 6.2639084E-02 , 6.4519126E-02 , 6.6192902E-02 , 6.7589315E-02 , 6.8811385E-02 , 6.9895953E-02 , 7.0859339E-02 , 7.1724727E-02 , 7.2507175E-02 , 7.3276966E-02 , 7.3930620E-02 , 7.4530063E-02 , 7.5081238E-02 , 7.5591308E-02 , 7.6064272E-02 , 7.6504174E-02 , 7.6914489E-02 , 7.7298194E-02 , 7.7657899E-02 , 7.7995849E-02 , 7.8314027E-02 , 7.8614174E-02 , 7.8897839E-02 , 7.9166375E-02 , 7.9421007E-02 , 7.9660680E-02 , 7.9890751E-02 , 8.0109842E-02 , 8.0318612E-02 , 8.0517914E-02 , 8.0708397E-02 , 8.0890657E-02 , 8.1065224E-02 , 8.1232575E-02 , 8.1393187E-02 , 8.1547442E-02 , 8.1695748E-02 , 8.1838419E-02 , 8.1975813E-02 , 8.2092919E-02 , 8.2221536E-02 , 8.2345659E-02 , 8.2465503E-02 , 8.2581293E-02 , 8.2693222E-02 , 8.2801499E-02 , 8.2906303E-02 , 8.3007799E-02 
 6.6486394E-13 , 5.7487214E-02 , 6.0390758E-02 , 6.2639109E-02 , 6.4519166E-02 , 6.6192952E-02 , 6.7589371E-02 , 6.8811446E-02 , 6.9896019E-02 , 7.0859409E-02 , 7.1724800E-02 , 7.2507251E-02 , 7.3277044E-02 , 7.3930701E-02 , 7.4530147E-02 , 7.5081323E-02 , 7.5591395E-02 , 7.6064360E-02 , 7.6504263E-02 , 7.6914580E-02 , 7.7298287E-02 , 7.7657992E-02 , 7.7995944E-02 , 7.8314122E-02 , 7.8614271E-02 , 7.8897936E-02 , 7.9166473E-02 , 7.9421106E-02 , 7.9660779E-02 , 7.9890851E-02 , 8.0109942E-02 , 8.0318846E-02 , 8.0518150E-02 , 8.0708635E-02 , 8.0890897E-02 , 8.1065466E-02 , 8.1232820E-02 , 8.1393434E-02 , 8.1547690E-02 , 8.1695998E-02 , 8.1838671E-02 , 8.1976067E-02 , 8.2093175E-02 , 8.2221793E-02 , 8.2345918E-02 , 8.2465763E-02 , 8.2581555E-02 , 8.2693485E-02 , 8.2801764E-02 , 8.2906569E-02 , 8.3008066E-02 
 6.6486579E-13 , 5.7487198E-02 , 6.0390765E-02 , 6.2639134E-02 , 6.4519205E-02 , 6.6193000E-02 , 6.7589425E-02 , 6.8811505E-02 , 6.9896082E-02 , 7.0859476E-02 , 7.1724870E-02 , 7.2507324E-02 , 7.3277121E-02 , 7.3930780E-02 , 7.4530227E-02 , 7.5081405E-02 , 7.5591479E-02 , 7.6064446E-02 , 7.6504351E-02 , 7.6914669E-02 , 7.7298376E-02 , 7.7658083E-02 , 7.7996035E-02 , 7.8314215E-02 , 7.8614364E-02 , 7.8898031E-02 , 7.9166568E-02 , 7.9421202E-02 , 7.9660876E-02 , 7.9890948E-02 , 8.0110040E-02 , 8.0318944E-02 , 8.0518380E-02 , 8.0708867E-02 , 8.0891131E-02 , 8.1065702E-02 , 8.1233057E-02 , 8.1393673E-02 , 8.1547932E-02 , 8.1696241E-02 , 8.1838916E-02 , 8.1976313E-02 , 8.2093423E-02 , 8.2222043E-02 , 8.2346169E-02 , 8.2466016E-02 , 8.2581809E-02 , 8.2693741E-02 , 8.2802021E-02 , 8.2906828E-02 , 8.3008326E-02 
 6.6486752E-13 , 5.7487183E-02 , 6.0390771E-02 , 6.2639157E-02 , 6.4519241E-02 , 6.6193045E-02 , 6.7589475E-02 , 6.8811561E-02 , 6.9896142E-02 , 7.0859539E-02 , 7.1724937E-02 , 7.2507394E-02 , 7.3277193E-02 , 7.3930854E-02 , 7.4530303E-02 , 7.5081483E-02 , 7.5591558E-02 , 7.6064527E-02 , 7.6504433E-02 , 7.6914752E-02 , 7.7298461E-02 , 7.7658169E-02 , 7.7996122E-02 , 7.8314302E-02 , 7.8614452E-02 , 7.8898119E-02 , 7.9166658E-02 , 7.9421292E-02 , 7.9660966E-02 , 7.9891039E-02 , 8.0110131E-02 , 8.0319036E-02 , 8.0518472E-02 , 8.0709085E-02 , 8.0891351E-02 , 8.1065924E-02 , 8.1233281E-02 , 8.1393899E-02 , 8.1548159E-02 , 8.1696470E-02 , 8.1839146E-02 , 8.1976545E-02 , 8.2093657E-02 , 8.2222279E-02 , 8.2346406E-02 , 8.2466254E-02 , 8.2582049E-02 , 8.2693982E-02 , 8.2802263E-02 , 8.2907071E-02 , 8.3008570E-02 
 6.6486915E-13 , 5.7487168E-02 , 6.0390777E-02 , 6.2639179E-02 , 6.4519276E-02 , 6.6193088E-02 , 6.7589523E-02 , 6.8811613E-02 , 6.9896198E-02 , 7.0859599E-02 , 7.1724999E-02 , 7.2507459E-02 , 7.3277260E-02 , 7.3930924E-02 , 7.4530375E-02 , 7.5081556E-02 , 7.5591633E-02 , 7.6064603E-02 , 7.6504510E-02 , 7.6914830E-02 , 7.7298540E-02 , 7.7658249E-02 , 7.7996203E-02 , 7.8314384E-02 , 7.8614535E-02 , 7.8898203E-02 , 7.9166741E-02 , 7.9421376E-02 , 7.9661051E-02 , 7.9891124E-02 , 8.0110217E-02 , 8.0319122E-02 , 8.0518559E-02 , 8.0709172E-02 , 8.0891557E-02 , 8.1066132E-02 , 8.1233491E-02 , 8.1394110E-02 , 8.1548372E-02 , 8.1696684E-02 , 8.1839362E-02 , 8.1976763E-02 , 8.2093876E-02 , 8.2222499E-02 , 8.2346628E-02 , 8.2466478E-02 , 8.2582273E-02 , 8.2694208E-02 , 8.2802490E-02 , 8.2907299E-02 , 8.3008799E-02 
 6.6487072E-13 , 5.7487154E-02 , 6.0390783E-02 , 6.2639200E-02 , 6.4519309E-02 , 6.6193129E-02 , 6.7589569E-02 , 6.8811664E-02 , 6.9896252E-02 , 7.0859656E-02 , 7.1725060E-02 , 7.2507522E-02 , 7.3277325E-02 , 7.3930991E-02 , 7.4530444E-02 , 7.5081627E-02 , 7.5591705E-02 , 7.6064677E-02 , 7.6504585E-02 , 7.6914906E-02 , 7.7298617E-02 , 7.7658326E-02 , 7.7996281E-02 , 7.8314463E-02 , 7.8614615E-02 , 7.8898283E-02 , 7.9166822E-02 , 7.9421458E-02 , 7.9661133E-02 , 7.9891207E-02 , 8.0110300E-02 , 8.0319205E-02 , 8.0518643E-02 , 8.0709256E-02 , 8.0891641E-02 , 8.1066333E-02 , 8.1233693E-02 , 8.1394314E-02 , 8.1548577E-02 , 8.1696892E-02 , 8.1839571E-02 , 8.1976973E-02 , 8.2094088E-02 , 8.2222713E-02 , 8.2346842E-02 , 8.2466693E-02 , 8.2582490E-02 , 8.2694426E-02 , 8.2802709E-02 , 8.2907520E-02 , 8.3009021E-02 
 6.6487224E-13 , 5.7487141E-02 , 6.0390789E-02 , 6.2639220E-02 , 6.4519341E-02 , 6.6193168E-02 , 6.7589614E-02 , 6.8811712E-02 , 6.9896304E-02 , 7.0859712E-02 , 7.1725118E-02 , 7.2507583E-02 , 7.3277388E-02 , 7.3931055E-02 , 7.4530510E-02 , 7.5081695E-02 , 7.5591774E-02 , 7.6064747E-02 , 7.6504657E-02 , 7.6914979E-02 , 7.7298691E-02 , 7.7658401E-02 , 7.7996357E-02 , 7.8314540E-02 , 7.8614692E-02 , 7.8898361E-02 , 7.9166901E-02 , 7.9421536E-02 , 7.9661213E-02 , 7.9891287E-02 , 8.0110380E-02 , 8.0319286E-02 , 8.0518724E-02 , 8.0709337E-02 , 8.0891723E-02 , 8.1066415E-02 , 8.1233889E-02 , 8.1394512E-02 , 8.1548776E-02 , 8.1697092E-02 , 8.1839773E-02 , 8.1977176E-02 , 8.2094293E-02 , 8.2222918E-02 , 8.2347049E-02 , 8.2466902E-02 , 8.2582700E-02 , 8.2694636E-02 , 8.2802921E-02 , 8.2907732E-02 , 8.3009235E-02 
 6.6487365E-13 , 5.7487128E-02 , 6.0390794E-02 , 6.2639239E-02 , 6.4519371E-02 , 6.6193205E-02 , 6.7589655E-02 , 6.8811758E-02 , 6.9896353E-02 , 7.0859763E-02 , 7.1725172E-02 , 7.2507639E-02 , 7.3277446E-02 , 7.3931116E-02 , 7.4530572E-02 , 7.5081758E-02 , 7.5591839E-02 , 7.6064813E-02 , 7.6504723E-02 , 7.6915047E-02 , 7.7298759E-02 , 7.7658471E-02 , 7.7996427E-02 , 7.8314611E-02 , 7.8614763E-02 , 7.8898433E-02 , 7.9166973E-02 , 7.9421610E-02 , 7.9661286E-02 , 7.9891361E-02 , 8.0110455E-02 , 8.0319361E-02 , 8.0518799E-02 , 8.0709413E-02 , 8.0891799E-02 , 8.1066491E-02 , 8.1233965E-02 , 8.1394695E-02 , 8.1548961E-02 , 8.1697278E-02 , 8.1839960E-02 , 8.1977364E-02 , 8.2094483E-02 , 8.2223110E-02 , 8.2347242E-02 , 8.2467095E-02 , 8.2582894E-02 , 8.2694832E-02 , 8.2803118E-02 , 8.2907930E-02 , 8.3009433E-02 
 6.6487506E-13 , 5.7487116E-02 , 6.0390799E-02 , 6.2639257E-02 , 6.4519401E-02 , 6.6193242E-02 , 6.7589696E-02 , 6.8811803E-02 , 6.9896402E-02 , 7.0859815E-02 , 7.1725226E-02 , 7.2507695E-02 , 7.3277504E-02 , 7.3931176E-02 , 7.4530634E-02 , 7.5081821E-02 , 7.5591903E-02 , 7.6064879E-02 , 7.6504790E-02 , 7.6915115E-02 , 7.7298828E-02 , 7.7658540E-02 , 7.7996497E-02 , 7.8314682E-02 , 7.8614835E-02 , 7.8898505E-02 , 7.9167046E-02 , 7.9421683E-02 , 7.9661360E-02 , 7.9891435E-02 , 8.0110529E-02 , 8.0319435E-02 , 8.0518874E-02 , 8.0709488E-02 , 8.0891874E-02 , 8.1066567E-02 , 8.1234041E-02 , 8.1394771E-02 , 8.1549145E-02 , 8.1697464E-02 , 8.1840147E-02 , 8.1977553E-02 , 8.2094673E-02 , 8.2223301E-02 , 8.2347434E-02 , 8.2467289E-02 , 8.2583089E-02 , 8.2695028E-02 , 8.2803314E-02 , 8.2908128E-02 , 8.3009632E-02 
 6.6487636E-13 , 5.7487104E-02 , 6.0390804E-02 , 6.2639275E-02 , 6.4519428E-02 , 6.6193276E-02 , 6.7589734E-02 , 6.8811844E-02 , 6.9896446E-02 , 7.0859862E-02 , 7.1725276E-02 , 7.2507747E-02 , 7.3277558E-02 , 7.3931231E-02 , 7.4530691E-02 , 7.5081880E-02 , 7.5591963E-02 , 7.6064939E-02 , 7.6504852E-02 , 7.6915177E-02 , 7.7298892E-02 , 7.7658604E-02 , 7.7996562E-02 , 7.8314747E-02 , 7.8614901E-02 , 7.8898572E-02 , 7.9167113E-02 , 7.9421750E-02 , 7.9661428E-02 , 7.9891503E-02 , 8.0110598E-02 , 8.0319505E-02 , 8.0518943E-02 , 8.0709558E-02 , 8.0891944E-02 , 8.1066637E-02 , 8.1234112E-02 , 8.1394842E-02 , 8.1549216E-02 , 8.1697635E-02 , 8.1840320E-02 , 8.1977727E-02 , 8.2094848E-02 , 8.2223477E-02 , 8.2347612E-02 , 8.2467467E-02 , 8.2583268E-02 , 8.2695208E-02 , 8.2803496E-02 , 8.2908310E-02 , 8.3009815E-02 
 6.6487766E-13 , 5.7487093E-02 , 6.0390809E-02 , 6.2639292E-02 , 6.4519455E-02 , 6.6193310E-02 , 6.7589772E-02 , 6.8811886E-02 , 6.9896491E-02 , 7.0859910E-02 , 7.1725326E-02 , 7.2507799E-02 , 7.3277612E-02 , 7.3931287E-02 , 7.4530748E-02 , 7.5081938E-02 , 7.5592023E-02 , 7.6065000E-02 , 7.6504914E-02 , 7.6915240E-02 , 7.7298955E-02 , 7.7658669E-02 , 7.7996627E-02 , 7.8314812E-02 , 7.8614967E-02 , 7.8898638E-02 , 7.9167180E-02 , 7.9421818E-02 , 7.9661496E-02 , 7.9891572E-02 , 8.0110667E-02 , 8.0319574E-02 , 8.0519013E-02 , 8.0709627E-02 , 8.0892014E-02 , 8.1066707E-02 , 8.1234182E-02 , 8.1394912E-02 , 8.1549287E-02 , 8.1697706E-02 , 8.1840493E-02 , 8.1977901E-02 , 8.2094920E-02 , 8.2223654E-02 , 8.2347789E-02 , 8.2467646E-02 , 8.2583448E-02 , 8.2695389E-02 , 8.2803677E-02 , 8.2908493E-02 , 8.3009999E-02 
