#format table ## [WaveView Analyzer] saved 00:04:16 Sat Jan  3 2015
TIME ,i(vsleep):pwidth=4.3e-08 ,i(vsleep):pwidth=8.6e-08 ,i(vsleep):pwidth=1.29e-07 ,i(vsleep):pwidth=1.72e-07 ,i(vsleep):pwidth=2.15e-07 ,i(vsleep):pwidth=2.58e-07 ,i(vsleep):pwidth=3.01e-07 ,i(vsleep):pwidth=3.44e-07 ,i(vsleep):pwidth=3.87e-07 ,i(vsleep):pwidth=4.3e-07 ,i(vsleep):pwidth=4.73e-07 ,i(vsleep):pwidth=5.16e-07 ,i(vsleep):pwidth=5.59e-07 ,i(vsleep):pwidth=6.02e-07 ,i(vsleep):pwidth=6.45e-07 ,i(vsleep):pwidth=6.88e-07 ,i(vsleep):pwidth=7.31e-07 ,i(vsleep):pwidth=7.74e-07 ,i(vsleep):pwidth=8.17e-07 ,i(vsleep):pwidth=8.6e-07 ,i(vsleep):pwidth=9.03e-07 ,i(vsleep):pwidth=9.46e-07 ,i(vsleep):pwidth=9.89e-07 ,i(vsleep):pwidth=1.032e-06 ,i(vsleep):pwidth=1.075e-06 ,i(vsleep):pwidth=1.118e-06 ,i(vsleep):pwidth=1.161e-06 ,i(vsleep):pwidth=1.204e-06 ,i(vsleep):pwidth=1.247e-06 ,i(vsleep):pwidth=1.29e-06 ,i(vsleep):pwidth=1.333e-06 ,i(vsleep):pwidth=1.376e-06 ,i(vsleep):pwidth=1.419e-06 ,i(vsleep):pwidth=1.462e-06 ,i(vsleep):pwidth=1.505e-06 ,i(vsleep):pwidth=1.548e-06 ,i(vsleep):pwidth=1.591e-06 ,i(vsleep):pwidth=1.634e-06 ,i(vsleep):pwidth=1.677e-06 ,i(vsleep):pwidth=1.72e-06 ,i(vsleep):pwidth=1.763e-06 ,i(vsleep):pwidth=1.806e-06 ,i(vsleep):pwidth=1.849e-06 ,i(vsleep):pwidth=1.892e-06 ,i(vsleep):pwidth=1.935e-06 ,i(vsleep):pwidth=1.978e-06 ,i(vsleep):pwidth=2.021e-06 ,i(vsleep):pwidth=2.064e-06 ,i(vsleep):pwidth=2.107e-06 ,i(vsleep):pwidth=2.15e-06 
 2.4709547E-11 , 3.1969097E-07 ,-9.0486382E-08 , 3.9815547E-07 , 4.4355407E-07 , 1.0591755E-06 , 1.3327608E-06 , 2.2284480E-06 , 3.1030897E-06 , 4.2055950E-06 , 4.6732247E-06 , 5.0831619E-06 , 5.1703542E-06 , 5.0536421E-06 , 4.8211173E-06 , 4.5371117E-06 , 4.2454348E-06 , 4.0377808E-06 , 3.9086441E-06 , 4.1759733E-06 , 9.0540170E-06 , 1.8190284E-05 , 8.3921851E-06 , 6.0681081E-06 , 6.6288382E-06 , 7.0346481E-06 , 8.7130144E-06 , 3.1212793E-06 , 1.5808025E-05 , 1.5924137E-05 , 1.1616288E-05 , 9.6892996E-06 , 9.5022184E-06 , 1.2627759E-05 , 1.3049014E-05 , 1.2749468E-05 , 6.8285262E-06 , 1.8281509E-05 , 1.9921850E-05 , 1.6179552E-05 , 1.1860796E-05 , 1.8210872E-05 , 1.7983495E-05 , 1.7671986E-05 , 1.7065655E-05 , 1.6471154E-05 , 1.5616714E-05 , 1.5764707E-05 , 1.6145933E-05 , 1.6463940E-05 , 1.6608482E-05 
 2.4714827E-11 , 3.1981815E-07 ,-9.9548696E-08 , 4.0439583E-07 , 4.5345775E-07 , 1.0627428E-06 , 1.3394431E-06 , 2.2308652E-06 , 3.1033687E-06 , 4.2046801E-06 , 4.6724490E-06 , 5.0830916E-06 , 5.1716520E-06 , 5.0561335E-06 , 4.8254876E-06 , 4.5437955E-06 , 4.2545170E-06 , 4.0498924E-06 , 3.9241695E-06 , 4.2687041E-06 , 9.3105942E-06 , 1.8160430E-05 , 8.5363522E-06 , 6.1915165E-06 , 6.7766100E-06 , 7.2036226E-06 , 8.8206951E-06 , 3.3657143E-06 , 1.6026533E-05 , 1.5899444E-05 , 1.1420123E-05 , 9.5110425E-06 , 9.3547408E-06 , 1.2473216E-05 , 1.3051851E-05 , 1.2754037E-05 , 7.0879230E-06 , 1.8551159E-05 , 1.9914466E-05 , 1.6429910E-05 , 1.1842624E-05 , 1.8209966E-05 , 1.7984326E-05 , 1.7674241E-05 , 1.7069635E-05 , 1.6477348E-05 , 1.5781009E-05 , 1.5929538E-05 , 1.6303972E-05 , 1.6614497E-05 , 1.6747459E-05 
 2.4715476E-11 , 3.1983378E-07 ,-1.0066213E-07 , 4.0516255E-07 , 4.5467456E-07 , 1.0631811E-06 , 1.3402642E-06 , 2.2311622E-06 , 3.1034029E-06 , 4.2045677E-06 , 4.6723537E-06 , 5.0830829E-06 , 5.1718114E-06 , 5.0564396E-06 , 4.8260245E-06 , 4.5446167E-06 , 4.2556329E-06 , 4.0513805E-06 , 3.9332392E-06 , 4.2800975E-06 , 9.3421184E-06 , 1.8156762E-05 , 8.5540653E-06 , 6.2066790E-06 , 6.7947659E-06 , 7.2243836E-06 , 8.8339253E-06 , 3.3957467E-06 , 1.6053379E-05 , 1.5896410E-05 , 1.1396022E-05 , 9.4891410E-06 , 9.3366211E-06 , 1.2454229E-05 , 1.3052199E-05 , 1.2754599E-05 , 7.1197937E-06 , 1.8584290E-05 , 1.9913559E-05 , 1.6460670E-05 , 1.1840391E-05 , 1.8209855E-05 , 1.7984428E-05 , 1.7674518E-05 , 1.7070124E-05 , 1.6478109E-05 , 1.5801194E-05 , 1.5949790E-05 , 1.6323390E-05 , 1.6632996E-05 , 1.6764534E-05 
 2.4736107E-11 , 3.2033066E-07 ,-1.3606887E-07 , 4.2954386E-07 , 4.9336854E-07 , 1.0771183E-06 , 1.3663723E-06 , 2.2406063E-06 , 3.1044929E-06 , 4.2009933E-06 , 4.6693233E-06 , 5.0828081E-06 , 5.1768818E-06 , 5.0661734E-06 , 4.8430994E-06 , 4.5707304E-06 , 4.2911174E-06 , 4.0987010E-06 , 4.2216506E-06 , 4.6423998E-06 , 1.0344573E-05 , 1.8040122E-05 , 9.1173305E-06 , 6.6888393E-06 , 7.3721148E-06 , 7.8845722E-06 , 9.2546371E-06 , 4.3507616E-06 , 1.6907094E-05 , 1.5111807E-05 , 1.0629601E-05 , 8.7926852E-06 , 8.7604218E-06 , 1.1850427E-05 , 1.3063281E-05 , 1.2772449E-05 , 8.1332648E-06 , 1.9637821E-05 , 1.9884711E-05 , 1.7438824E-05 , 1.1769393E-05 , 1.8206315E-05 , 1.7987672E-05 , 1.7683330E-05 , 1.7085675E-05 , 1.6502309E-05 , 1.6443098E-05 , 1.6593791E-05 , 1.6940855E-05 , 1.7221227E-05 , 1.7307523E-05 
 2.4754823E-11 , 3.2078142E-07 ,-1.6818887E-07 , 4.5166190E-07 , 5.2847065E-07 , 1.0897619E-06 , 1.3900569E-06 , 2.2491738E-06 , 3.1054817E-06 , 4.1977507E-06 , 4.6665741E-06 , 5.0825589E-06 , 5.1814814E-06 , 5.0750037E-06 , 4.8585893E-06 , 4.5944200E-06 , 4.3233080E-06 , 4.1416288E-06 , 4.4832895E-06 , 4.9710704E-06 , 1.1253973E-05 , 1.7934310E-05 , 9.6283091E-06 , 7.1262418E-06 , 7.8958697E-06 , 8.4834769E-06 , 9.6362952E-06 , 5.2171247E-06 , 1.6879473E-05 , 1.4400036E-05 , 9.9343249E-06 , 8.1608798E-06 , 8.2377098E-06 , 1.1302675E-05 , 1.3073334E-05 , 1.2788643E-05 , 9.0526577E-06 , 2.0593556E-05 , 1.9858540E-05 , 1.8326179E-05 , 1.1704986E-05 , 1.8203103E-05 , 1.7990615E-05 , 1.7691324E-05 , 1.7099782E-05 , 1.6524262E-05 , 1.7025415E-05 , 1.7178010E-05 , 1.7501002E-05 , 1.7754855E-05 , 1.7800107E-05 
 2.4758140E-11 , 3.2086130E-07 ,-1.7388110E-07 , 4.5558160E-07 , 5.3469135E-07 , 1.0920025E-06 , 1.3942542E-06 , 2.2506921E-06 , 3.1056569E-06 , 4.1971761E-06 , 4.6660869E-06 , 5.0825147E-06 , 5.1822966E-06 , 5.0765685E-06 , 4.8613343E-06 , 4.5986183E-06 , 4.3290127E-06 , 4.1761690E-06 , 4.5296565E-06 , 5.0293166E-06 , 1.1415134E-05 , 1.7915558E-05 , 9.7188635E-06 , 7.2037572E-06 , 7.9886882E-06 , 8.5896133E-06 , 9.7039318E-06 , 5.3706594E-06 , 1.6874578E-05 , 1.4273898E-05 , 9.8111099E-06 , 8.0489128E-06 , 8.1450761E-06 , 1.1205604E-05 , 1.3075115E-05 , 1.2791513E-05 , 9.2155902E-06 , 2.0762929E-05 , 1.9853902E-05 , 1.8483434E-05 , 1.1693572E-05 , 1.8202534E-05 , 1.7991137E-05 , 1.7692740E-05 , 1.7102282E-05 , 1.6528152E-05 , 1.7128612E-05 , 1.7281544E-05 , 1.7600270E-05 , 1.7849423E-05 , 1.7887401E-05 
 2.4760820E-11 , 3.2092585E-07 ,-1.7848073E-07 , 4.5874894E-07 , 5.3971803E-07 , 1.0938131E-06 , 1.3976459E-06 , 2.2519189E-06 , 3.1057985E-06 , 4.1967117E-06 , 4.6656932E-06 , 5.0824790E-06 , 5.1829552E-06 , 5.0778330E-06 , 4.8635525E-06 , 4.6020106E-06 , 4.3336224E-06 , 4.2040794E-06 , 4.5671235E-06 , 5.0763827E-06 , 1.1545361E-05 , 1.7900405E-05 , 9.7920364E-06 , 7.2663939E-06 , 8.0636907E-06 , 8.6753773E-06 , 9.7585857E-06 , 5.4947238E-06 , 1.6870622E-05 , 1.4171971E-05 , 9.7115454E-06 , 7.9584374E-06 , 8.0702230E-06 , 1.1127165E-05 , 1.3076555E-05 , 1.2793832E-05 , 9.3472486E-06 , 2.0758828E-05 , 1.9850155E-05 , 1.8610504E-05 , 1.1684348E-05 , 1.8202074E-05 , 1.7991558E-05 , 1.7693885E-05 , 1.7104303E-05 , 1.6531296E-05 , 1.7212000E-05 , 1.7365205E-05 , 1.7680484E-05 , 1.7925839E-05 , 1.7957940E-05 
 2.4773777E-11 , 3.2123790E-07 ,-2.0071674E-07 , 4.7406080E-07 , 5.6401848E-07 , 1.1025659E-06 , 1.4140423E-06 , 2.2578500E-06 , 3.1064830E-06 , 4.1944670E-06 , 4.6637900E-06 , 5.0823064E-06 , 5.1861395E-06 , 5.0839460E-06 , 4.8742758E-06 , 4.6184105E-06 , 4.3559073E-06 , 4.3390068E-06 , 4.7482507E-06 , 5.3039146E-06 , 1.2174919E-05 , 1.7827153E-05 , 1.0145776E-05 , 7.5691985E-06 , 8.4262753E-06 , 9.0899866E-06 , 1.0022800E-05 , 6.0944890E-06 , 1.6851501E-05 , 1.3679227E-05 , 9.2302205E-06 , 7.5210517E-06 , 7.7083603E-06 , 1.0747968E-05 , 1.3083515E-05 , 1.2805043E-05 , 9.9837251E-06 , 2.0739001E-05 , 1.9832037E-05 , 1.9224801E-05 , 1.1639760E-05 , 1.8199851E-05 , 1.7993596E-05 , 1.7699419E-05 , 1.7114069E-05 , 1.6546494E-05 , 1.7615126E-05 , 1.7769648E-05 , 1.8068263E-05 , 1.8295258E-05 , 1.7974753E-05 
 2.4774733E-11 , 3.2126092E-07 ,-2.0033289E-07 , 4.7519038E-07 , 5.6581117E-07 , 1.1032116E-06 , 1.4152519E-06 , 2.2582875E-06 , 3.1065335E-06 , 4.1943014E-06 , 4.6636496E-06 , 5.0822937E-06 , 5.1863744E-06 , 5.0843970E-06 , 4.8750669E-06 , 4.6196203E-06 , 4.3575513E-06 , 4.3489606E-06 , 4.7616127E-06 , 5.3206999E-06 , 1.2221363E-05 , 1.7821749E-05 , 1.0171872E-05 , 7.5915369E-06 , 8.4530237E-06 , 9.1205730E-06 , 1.0042291E-05 , 6.1387346E-06 , 1.6850091E-05 , 1.3642877E-05 , 9.1947124E-06 , 7.4887850E-06 , 7.6816652E-06 , 1.0719994E-05 , 1.3084028E-05 , 1.2805870E-05 , 1.0030679E-05 , 2.0737538E-05 , 1.9830701E-05 , 1.9270119E-05 , 1.1636471E-05 , 1.8199687E-05 , 1.7993746E-05 , 1.7699827E-05 , 1.7114789E-05 , 1.6547615E-05 , 1.7644865E-05 , 1.7799485E-05 , 1.8096870E-05 , 1.8322511E-05 , 1.7975994E-05 
 2.4789970E-11 , 3.2162791E-07 ,-1.9421349E-07 , 4.9319806E-07 , 5.9438999E-07 , 1.1135055E-06 , 1.4345350E-06 , 2.2652628E-06 , 3.1073385E-06 , 4.1916614E-06 , 4.6614113E-06 , 5.0820907E-06 , 5.1901193E-06 , 5.0915863E-06 , 4.8876782E-06 , 4.6389075E-06 , 4.3837596E-06 , 4.5076435E-06 , 4.9746293E-06 , 5.5882913E-06 , 1.2961762E-05 , 1.7735601E-05 , 1.0587892E-05 , 7.9476536E-06 , 8.8794453E-06 , 9.6081788E-06 , 1.0353023E-05 , 6.8440950E-06 , 1.6827603E-05 , 1.3063380E-05 , 8.6286448E-06 , 6.9743927E-06 , 7.2560926E-06 , 1.0274035E-05 , 1.3092213E-05 , 1.2819054E-05 , 1.0779214E-05 , 2.0714220E-05 , 1.9809394E-05 , 1.9992569E-05 , 1.1584033E-05 , 1.8197072E-05 , 1.7996142E-05 , 1.7706335E-05 , 1.7126275E-05 , 1.6565488E-05 , 1.8118966E-05 , 1.8275134E-05 , 1.8552921E-05 , 1.8339386E-05 , 1.7995767E-05 
 2.4791478E-11 , 3.2166422E-07 ,-1.9360810E-07 , 4.9497956E-07 , 5.9721728E-07 , 1.1145239E-06 , 1.4364426E-06 , 2.2659529E-06 , 3.1074182E-06 , 4.1914002E-06 , 4.6611899E-06 , 5.0820706E-06 , 5.1904898E-06 , 5.0922975E-06 , 4.8889258E-06 , 4.6408156E-06 , 4.3863524E-06 , 4.5233419E-06 , 4.9957030E-06 , 5.6147640E-06 , 1.3035009E-05 , 1.7727078E-05 , 1.0629049E-05 , 7.9828842E-06 , 8.9216312E-06 , 9.6564176E-06 , 1.0383764E-05 , 6.9138762E-06 , 1.6825378E-05 , 1.3006050E-05 , 8.5726439E-06 , 6.9235039E-06 , 7.2139908E-06 , 1.0229916E-05 , 1.3093023E-05 , 1.2820358E-05 , 1.0853267E-05 , 2.0711913E-05 , 1.9807286E-05 , 2.0064041E-05 , 1.1578845E-05 , 1.8196813E-05 , 1.7996379E-05 , 1.7706979E-05 , 1.7127411E-05 , 1.6567257E-05 , 1.8165869E-05 , 1.8322190E-05 , 1.8554366E-05 , 1.8341055E-05 , 1.7997723E-05 
 2.4803010E-11 , 3.2194197E-07 ,-1.8897675E-07 , 5.0860832E-07 , 6.1884661E-07 , 1.1223146E-06 , 1.4510367E-06 , 2.2712320E-06 , 3.1080274E-06 , 4.1894022E-06 , 4.6594959E-06 , 5.0819170E-06 , 5.1933240E-06 , 5.0977386E-06 , 4.8984704E-06 , 4.6554128E-06 , 4.4659019E-06 , 4.6434380E-06 , 5.1569204E-06 , 5.8172853E-06 , 1.3595366E-05 , 1.7661878E-05 , 1.0943905E-05 , 8.2524043E-06 , 9.2443601E-06 , 1.0025453E-05 , 1.0618935E-05 , 7.4477145E-06 , 1.6808358E-05 , 1.2567469E-05 , 8.1442266E-06 , 6.5341961E-06 , 6.8919044E-06 , 9.8924004E-06 , 1.3099217E-05 , 1.2830337E-05 , 1.1419781E-05 , 2.0694265E-05 , 1.9791160E-05 , 2.0610814E-05 , 1.1539158E-05 , 1.8194834E-05 , 1.7998193E-05 , 1.7711905E-05 , 1.7136104E-05 , 1.6580784E-05 , 1.8524683E-05 , 1.8682176E-05 , 1.8565427E-05 , 1.8353826E-05 , 1.8012688E-05 
 2.4805302E-11 , 3.2199716E-07 ,-1.8805647E-07 , 5.1131644E-07 , 6.2314450E-07 , 1.1238627E-06 , 1.4539366E-06 , 2.2722810E-06 , 3.1081485E-06 , 4.1890051E-06 , 4.6591593E-06 , 5.0818865E-06 , 5.1938872E-06 , 5.0988198E-06 , 4.9003670E-06 , 4.6583133E-06 , 4.4817089E-06 , 4.6673018E-06 , 5.1889553E-06 , 5.8575276E-06 , 1.3706712E-05 , 1.7648922E-05 , 1.1006469E-05 , 8.3059596E-06 , 9.3084884E-06 , 1.0098782E-05 , 1.0665665E-05 , 7.5537916E-06 , 1.6804976E-05 , 1.2480320E-05 , 8.0590974E-06 , 6.4568382E-06 , 6.8279038E-06 , 9.8253339E-06 , 1.3100448E-05 , 1.2832319E-05 , 1.1532351E-05 , 2.0690759E-05 , 1.9787956E-05 , 2.0608482E-05 , 1.1531272E-05 , 1.8194441E-05 , 1.7998553E-05 , 1.7712884E-05 , 1.7137831E-05 , 1.6583472E-05 , 1.8595981E-05 , 1.8753708E-05 , 1.8567625E-05 , 1.8356364E-05 , 1.8015662E-05 
 2.4807935E-11 , 3.2206058E-07 ,-1.8699896E-07 , 5.1442843E-07 , 6.2808332E-07 , 1.1256416E-06 , 1.4572690E-06 , 2.2734864E-06 , 3.1082876E-06 , 4.1885489E-06 , 4.6587725E-06 , 5.0818514E-06 , 5.1945343E-06 , 5.1000622E-06 , 4.9025464E-06 , 4.6616464E-06 , 4.4998732E-06 , 4.6947245E-06 , 5.2257676E-06 , 5.9037712E-06 , 1.3834664E-05 , 1.7634035E-05 , 1.1078363E-05 , 8.3675016E-06 , 9.3821801E-06 , 1.0183047E-05 , 1.0719364E-05 , 7.6756879E-06 , 1.6801090E-05 , 1.2380175E-05 , 7.9612729E-06 , 6.3679439E-06 , 6.7543588E-06 , 9.7482658E-06 , 1.3101862E-05 , 1.2834598E-05 , 1.1661709E-05 , 2.0686729E-05 , 1.9784274E-05 , 2.0605803E-05 , 1.1522210E-05 , 1.8193989E-05 , 1.7998967E-05 , 1.7714008E-05 , 1.7139816E-05 , 1.6586561E-05 , 1.8677913E-05 , 1.8755843E-05 , 1.8570151E-05 , 1.8359280E-05 , 1.8019079E-05 
 2.4817834E-11 , 3.2229897E-07 ,-1.8302386E-07 , 5.2612604E-07 , 6.4664784E-07 , 1.1323284E-06 , 1.4697951E-06 , 2.2780175E-06 , 3.1088106E-06 , 4.1868340E-06 , 4.6573185E-06 , 5.0817196E-06 , 5.1969670E-06 , 5.1047322E-06 , 4.9107385E-06 , 4.6741752E-06 , 4.5681508E-06 , 4.7978033E-06 , 5.3641411E-06 , 6.0775959E-06 , 1.4315619E-05 , 1.7578073E-05 , 1.1348605E-05 , 8.5988316E-06 , 9.6591794E-06 , 1.0499791E-05 , 1.0921212E-05 , 8.1338831E-06 , 1.6786482E-05 , 1.2003739E-05 , 7.5935610E-06 , 6.0337997E-06 , 6.4779111E-06 , 9.4585752E-06 , 1.3107179E-05 , 1.2843162E-05 , 1.2147950E-05 , 2.0671582E-05 , 1.9770433E-05 , 2.0595731E-05 , 1.1488147E-05 , 1.8192291E-05 , 1.8000524E-05 , 1.7718236E-05 , 1.7147277E-05 , 1.6598171E-05 , 1.8685379E-05 , 1.8763867E-05 , 1.8579644E-05 , 1.8370242E-05 , 1.8031924E-05 
 2.4826065E-11 , 3.2249722E-07 ,-1.7971824E-07 , 5.3585355E-07 , 6.6208574E-07 , 1.1378890E-06 , 1.4802116E-06 , 2.2817854E-06 , 3.1092454E-06 , 4.1854079E-06 , 4.6561094E-06 , 5.0816100E-06 , 5.1989899E-06 , 5.1086158E-06 , 4.9175510E-06 , 4.7022460E-06 , 4.6249291E-06 , 4.8835216E-06 , 5.4792098E-06 , 6.2221452E-06 , 1.4715573E-05 , 1.7531537E-05 , 1.1573334E-05 , 8.7912011E-06 , 9.8895267E-06 , 1.0763190E-05 , 1.1089065E-05 , 8.5149094E-06 , 1.6774335E-05 , 1.1690703E-05 , 7.2877789E-06 , 5.7559318E-06 , 6.2480225E-06 , 9.2176740E-06 , 1.3111600E-05 , 1.2850284E-05 , 1.2552299E-05 , 2.0658986E-05 , 1.9758923E-05 , 2.0587355E-05 , 1.1459820E-05 , 1.8190878E-05 , 1.8001818E-05 , 1.7721752E-05 , 1.7153482E-05 , 1.6607826E-05 , 1.8691587E-05 , 1.8770540E-05 , 1.8587539E-05 , 1.8379357E-05 , 1.8042605E-05 
 2.4839329E-11 , 3.2281666E-07 ,-1.7439163E-07 , 5.5152827E-07 , 6.8696207E-07 , 1.1468493E-06 , 1.4969965E-06 , 2.2878571E-06 , 3.0684148E-06 , 4.1831099E-06 , 4.6541611E-06 , 5.0814333E-06 , 5.2022496E-06 , 5.1148737E-06 , 4.9285284E-06 , 4.7474787E-06 , 4.7164206E-06 , 5.0216465E-06 , 5.6646293E-06 , 6.4550690E-06 , 1.5360050E-05 , 1.7456549E-05 , 1.1935456E-05 , 9.1011816E-06 , 1.0260704E-05 , 1.1187624E-05 , 1.1359541E-05 , 9.1288877E-06 , 1.6754760E-05 , 1.1186282E-05 , 6.7950475E-06 , 5.3081809E-06 , 5.8775844E-06 , 8.8294905E-06 , 1.3118725E-05 , 1.2861760E-05 , 1.3203858E-05 , 2.0638689E-05 , 1.9740376E-05 , 2.0573858E-05 , 1.1414176E-05 , 1.8188602E-05 , 1.8003904E-05 , 1.7727417E-05 , 1.7163479E-05 , 1.6623384E-05 , 1.8701591E-05 , 1.8781293E-05 , 1.8600260E-05 , 1.8394046E-05 , 1.8059816E-05 
 2.4852138E-11 , 3.2312516E-07 ,-1.6924755E-07 , 5.6666588E-07 , 7.1098598E-07 , 1.1555025E-06 , 1.5132063E-06 , 2.2937206E-06 , 3.0289832E-06 , 4.1808907E-06 , 4.6522796E-06 , 4.9968900E-06 , 5.2053976E-06 , 5.1209171E-06 , 4.9391297E-06 , 4.7911615E-06 , 4.8047771E-06 , 5.1550384E-06 , 5.8436951E-06 , 6.6800115E-06 , 1.5982444E-05 , 1.7384131E-05 , 1.2285171E-05 , 9.4005402E-06 , 1.0619162E-05 , 1.1597515E-05 , 1.1620748E-05 , 9.7218272E-06 , 1.6735856E-05 , 1.0699145E-05 , 6.3192002E-06 , 4.8757728E-06 , 5.5198399E-06 , 8.4546086E-06 , 1.3125605E-05 , 1.2872843E-05 , 1.3833092E-05 , 2.0619087E-05 , 1.9722465E-05 , 2.0560824E-05 , 1.1370095E-05 , 1.8186404E-05 , 1.8005918E-05 , 1.7732888E-05 , 1.7173135E-05 , 1.6638409E-05 , 1.8711253E-05 , 1.8791677E-05 , 1.8612546E-05 , 1.8408231E-05 , 1.8076438E-05 
 2.4852844E-11 , 3.2314217E-07 ,-1.6896401E-07 , 5.6750025E-07 , 7.1231016E-07 , 1.1559795E-06 , 1.5140998E-06 , 2.2940438E-06 , 3.0268098E-06 , 4.1807684E-06 , 4.6476401E-06 , 4.9922300E-06 , 5.2055712E-06 , 5.1212502E-06 , 4.9397140E-06 , 4.7935693E-06 , 4.8096472E-06 , 5.1623908E-06 , 5.8535651E-06 , 6.6924101E-06 , 1.6016750E-05 , 1.7380139E-05 , 1.2304447E-05 , 9.4170406E-06 , 1.0638920E-05 , 1.1620108E-05 , 1.1635145E-05 , 9.7545096E-06 , 1.6734815E-05 , 1.0672295E-05 , 6.2929719E-06 , 4.8519389E-06 , 5.5001214E-06 , 8.4339454E-06 , 1.3125984E-05 , 1.2873454E-05 , 1.3867774E-05 , 2.0618007E-05 , 1.9721478E-05 , 2.0560105E-05 , 1.1367665E-05 , 1.8186283E-05 , 1.8006029E-05 , 1.7733189E-05 , 1.7173667E-05 , 1.6639237E-05 , 1.8711786E-05 , 1.8792249E-05 , 1.8613223E-05 , 1.8409013E-05 , 1.8077355E-05 
 2.4868671E-11 , 3.2352336E-07 ,-1.6260775E-07 , 5.8620495E-07 , 7.4199517E-07 , 1.1666718E-06 , 1.5341293E-06 , 2.3012891E-06 , 2.9780864E-06 , 4.1780262E-06 , 4.5436333E-06 , 4.8877645E-06 , 5.2094610E-06 , 5.1287178E-06 , 4.9409005E-06 , 4.8475457E-06 , 4.9188244E-06 , 5.3272158E-06 , 6.0748268E-06 , 6.9703590E-06 , 1.6785807E-05 , 1.7290656E-05 , 1.2736569E-05 , 9.7869414E-06 , 1.1081847E-05 , 1.2126587E-05 , 1.1957904E-05 , 1.0487172E-05 , 1.6711456E-05 , 1.0070367E-05 , 5.7049938E-06 , 4.3176361E-06 , 5.0580763E-06 , 7.9707247E-06 , 1.3134486E-05 , 1.2887149E-05 , 1.4645283E-05 , 2.0593786E-05 , 1.9699346E-05 , 2.0543999E-05 , 1.1313197E-05 , 1.8183567E-05 , 1.8008518E-05 , 1.7739949E-05 , 1.7185597E-05 , 1.6657802E-05 , 1.8723724E-05 , 1.8805080E-05 , 1.8628403E-05 , 1.8426541E-05 , 1.8097893E-05 
 2.4873664E-11 , 3.2364360E-07 ,-1.6060279E-07 , 5.9210501E-07 , 7.5135877E-07 , 1.1700445E-06 , 1.5404472E-06 , 2.3035745E-06 , 2.9627175E-06 , 4.1771612E-06 , 4.5108262E-06 , 4.8548128E-06 , 5.2106880E-06 , 5.1310733E-06 , 4.9412747E-06 , 4.8645715E-06 , 4.9532623E-06 , 5.3792068E-06 , 6.1446198E-06 , 7.0580329E-06 , 1.6759615E-05 , 1.7262430E-05 , 1.2872874E-05 , 9.9036199E-06 , 1.1221560E-05 , 1.2286347E-05 , 1.2059713E-05 , 1.0718277E-05 , 1.6704088E-05 , 9.8805002E-06 , 5.5195268E-06 , 4.1491000E-06 , 4.9186412E-06 , 7.8246101E-06 , 1.3137168E-05 , 1.2891469E-05 , 1.4890534E-05 , 2.0586147E-05 , 1.9692365E-05 , 2.0538919E-05 , 1.1296017E-05 , 1.8182710E-05 , 1.8009303E-05 , 1.7742082E-05 , 1.7189360E-05 , 1.6663658E-05 , 1.8727490E-05 , 1.8809128E-05 , 1.8633191E-05 , 1.8432069E-05 , 1.8104372E-05 
 2.4874184E-11 , 3.2365614E-07 ,-1.6039379E-07 , 5.9272002E-07 , 7.5233482E-07 , 1.1703961E-06 , 1.5411058E-06 , 2.3038127E-06 , 2.9611155E-06 , 4.1770710E-06 , 4.5074065E-06 , 4.8513779E-06 , 5.2080582E-06 , 5.1313188E-06 , 4.9413137E-06 , 4.8663463E-06 , 4.9568521E-06 , 5.3846263E-06 , 6.1518950E-06 , 7.0671720E-06 , 1.6756885E-05 , 1.7259488E-05 , 1.2887082E-05 , 9.9157824E-06 , 1.1236124E-05 , 1.2303000E-05 , 1.2070325E-05 , 1.0742367E-05 , 1.6703320E-05 , 9.8607086E-06 , 5.5001939E-06 , 4.1315320E-06 , 4.9041066E-06 , 7.8093792E-06 , 1.3137447E-05 , 1.2891919E-05 , 1.4916099E-05 , 2.0585350E-05 , 1.9691638E-05 , 2.0538390E-05 , 1.1294226E-05 , 1.8182621E-05 , 1.8009385E-05 , 1.7742304E-05 , 1.7189753E-05 , 1.6664269E-05 , 1.8727882E-05 , 1.8809550E-05 , 1.8633690E-05 , 1.8432646E-05 , 1.8105047E-05 
